Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomeLineScores[4],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayLineScores[4],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
292902655,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3493,Caesars Superdome,2655,Tulane,fbs,Conference USA,16,3,3,0,10,,,1030,1013,248,Houston,fbs,Conference USA,44,3,6,20,15,,,1553,1570,,,,1,1
292900277,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,,,277,West Virginia,fbs,Big East,24,0,3,7,14,,,1706,1712,276,Marshall,fbs,Conference USA,7,7,0,0,0,,,1351,1345,,,,1,1
292900103,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,52,14,10,21,7,,,1539,1616,152,NC State,fbs,ACC,20,7,6,0,7,,,1455,1378,,,,1,1
292900087,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,27,7,0,7,13,,,1632,1648,30,USC,fbs,Pac-10,34,7,6,14,7,,,2034,2018,,,,1,1
292902084,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,21,0,7,7,7,,,1349,1349,2006,Akron,fbs,Mid-American,17,0,7,0,10,,,1232,1232,,,,1,1
292900213,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,20,3,10,7,0,,,1870,1881,135,Minnesota,fbs,Big Ten,0,0,0,0,0,,,1498,1487,,,,1,1
292900158,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,10,0,3,0,7,,,1890,1842,2641,Texas Tech,fbs,Big 12,31,14,10,0,7,,,1942,1990,,,,1,1
292900113,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,113,Massachusetts,fcs,CAA,23,0,10,0,13,,,,,160,New Hampshire,fcs,CAA,17,7,0,3,7,,,,,,,,8,8
292900119,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3781,Johnny Unitas Stadium,119,Towson,fcs,CAA,21,0,0,0,21,,,,,48,Delaware,fcs,CAA,49,7,28,14,0,,,,,,,,8,8
292900256,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3651,Bridgeforth Stadium,256,James Madison,fcs,CAA,0,0,0,0,0,,,,,222,Villanova,fcs,CAA,27,7,13,7,0,,,,,,,,8,8
292902711,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,23,3,10,3,7,,,1384,1379,2117,Central Michigan,fbs,Mid-American,34,10,17,0,7,,,1601,1606,,,,1,1
292900026,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,1056,Rose Bowl,26,UCLA,fbs,Pac-10,26,7,13,6,0,,,1502,1471,25,California,fbs,Pac-10,45,14,21,3,7,,,1657,1688,,,,1,1
292902335,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3992,Williams Stadium (VA),2335,Liberty,fcs,Big South,58,10,6,14,28,,,,,324,Coastal Carolina,fcs,Big South,13,3,3,0,7,,,,,,,,8,8
292900057,2009,7,regular,2009-10-17T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,23,0,3,10,10,,,2150,2145,8,Arkansas,fbs,SEC,20,0,10,3,7,,,1628,1633,,,,1,1
292902692,2009,7,regular,2009-10-17T19:35:00.000Z,FALSE,TRUE,FALSE,TRUE,,3942,Stewart Stadium,2692,Weber State,fcs,Big Sky,49,7,28,7,7,,,,,16,Sacramento State,fcs,Big Sky,10,0,7,0,3,,,,,,,,8,8
292902628,2009,7,regular,2009-10-17T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3616,Amon G. Carter Stadium,2628,TCU,fbs,Mountain West,44,0,17,21,6,,,1848,1905,36,Colorado State,fbs,Mountain West,6,6,0,0,0,,,1442,1385,,,,1,1
292902199,2009,7,regular,2009-10-17T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,6,6,0,0,0,,,1080,1043,2309,Kent State,fbs,Mid-American,28,14,0,7,7,,,1258,1295,,,,1,1
292902348,2009,7,regular,2009-10-17T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Western Athletic,45,10,14,14,7,,,1342,1414,166,New Mexico State,fbs,Western Athletic,7,0,0,0,7,,,1058,986,,,,1,1
292900120,2009,7,regular,2009-10-17T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3665,SECU Stadium,120,Maryland,fbs,ACC,9,0,6,3,0,,,1383,1380,258,Virginia,fbs,ACC,20,3,0,10,7,,,1615,1618,,,,1,1
292902710,2009,7,regular,2009-10-17T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3746,Hanson Field,2710,Western Illinois,fcs,MVFC,16,2,14,0,0,,,,,2623,Missouri State,fcs,MVFC,17,0,7,0,10,,,,,,,,8,8
292902717,2009,7,regular,2009-10-17T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3704,E. J. Whitmire Stadium,2717,Western Carolina,fcs,Southern,14,0,0,7,7,,,,,2643,The Citadel,fcs,Southern,10,0,10,0,0,,,,,,,,8,8
292902502,2009,7,regular,2009-10-17T20:05:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,2502,Portland State,fcs,Big Sky,23,3,3,3,14,,,,,2464,Northern Arizona,fcs,Big Sky,44,14,7,9,14,,,,,,,,8,8
292900070,2009,7,regular,2009-10-17T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3791,Kibbie Dome,70,Idaho,fbs,Western Athletic,35,14,0,7,14,,,1173,1204,62,Hawai'i,fbs,Western Athletic,23,10,0,0,13,,,1278,1247,,,,1,1
292902296,2009,7,regular,2009-10-17T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3976,Mississippi Veterans Memorial Stadium,2296,Jackson State,fcs,SWAC,17,0,10,0,7,,,,,2640,Texas Southern,fcs,SWAC,19,10,3,6,0,,,,,,,,8,8
292902542,2009,7,regular,2009-10-17T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3952,Ted Wright Stadium,2542,Savannah St,fcs,FCS Independents,24,0,7,10,7,,,,,2065,Bethune-Cookman,fcs,MEAC,34,14,0,0,20,,,,,,,,8,8
292902460,2009,7,regular,2009-10-17T21:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3967,UNI-Dome,2460,Northern Iowa,fcs,MVFC,20,0,10,0,10,,,,,79,Southern Illinois,fcs,MVFC,27,3,3,7,14,,,,,,,,8,8
292900304,2009,7,regular,2009-10-17T21:35:00.000Z,FALSE,TRUE,FALSE,TRUE,,1930,Holt Arena,304,Idaho State,fcs,Big Sky,7,0,0,7,0,,,,,2458,Northern Colorado,fcs,Big Sky,30,3,7,14,6,,,,,,,,8,8
292900295,2009,7,regular,2009-10-17T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3918,S.B. Ballard Stadium,295,Old Dominion,fcs,FCS Independents,28,7,0,7,14,,,,,2097,Campbell,fcs,Pioneer,17,0,10,0,7,,,,,,,,8,8
292900059,2009,7,regular,2009-10-17T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,28,0,7,14,7,,,1591,1607,259,Virginia Tech,fbs,ACC,23,0,3,7,13,,,1850,1834,,,,1,1
292900021,2009,7,regular,2009-10-17T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,28,7,7,7,7,,,1185,1208,252,BYU,fbs,Mountain West,38,7,14,7,10,,,1750,1727,,,,1,1
292900290,2009,7,regular,2009-10-17T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fcs,Southern,30,7,6,7,10,,,,,236,Chattanooga,fcs,Southern,20,7,3,3,7,,,,,,,,8,8
292902582,2009,7,regular,2009-10-17T22:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3599,Ace W. Mumford Stadium,2582,Southern,fcs,SWAC,55,7,21,13,14,,,,,2232,Fort Valley State,,,23,7,3,13,0,,,,,,,,8,#N/A
292902571,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3685,Coughlin-Alumni Stadium,2571,South Dakota State,fcs,MVFC,28,14,7,0,7,,,,,2449,North Dakota State,fcs,MVFC,13,7,6,0,0,,,,,,,,8,8
292902572,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Conference USA,36,0,10,14,12,,,1514,1538,235,Memphis,fbs,Conference USA,16,3,3,3,7,,,1287,1263,,,,1,1
292902649,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,20,7,7,0,6,,,1228,1237,2459,Northern Illinois,fbs,Mid-American,19,0,6,7,6,,,1517,1508,,,,1,1
292900145,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,48,7,20,14,7,,,1735,1780,5,UAB,fbs,Conference USA,13,0,0,0,13,,,1300,1255,,,,1,1
292900098,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Sun Belt,22,7,7,0,8,,,1074,1068,309,Louisiana,fbs,Sun Belt,30,10,10,7,3,,,1195,1201,,,,1,1
292900084,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,27,0,13,0,14,,,1226,1273,356,Illinois,fbs,Big Ten,14,0,7,0,7,,,1470,1423,,,,1,1
292902306,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,62,17,21,21,3,,,1314,1493,245,Texas A&M,fbs,Big 12,14,0,0,14,0,,,1502,1323,,,,1,1
292902229,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,218,FIU Stadium,2229,Florida International,fbs,Sun Belt,33,0,20,0,13,,,1270,1272,2653,Troy,fbs,Sun Belt,42,7,21,14,0,,,1522,1520,,,,1,1
292900066,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,24,0,14,10,0,,,1390,1428,239,Baylor,fbs,Big 12,10,3,0,0,7,,,1493,1455,,,,1,1
292900038,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3726,Folsom Field,38,Colorado,fbs,Big 12,34,0,24,3,7,,,1423,1436,2305,Kansas,fbs,Big 12,30,3,7,13,7,,,1721,1708,,,,1,1
292902110,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3711,Estes Stadium,2110,Central Arkansas,fcs,Southland,30,3,7,10,10,,,,,2617,Stephen F. Austin,fcs,Southland,33,7,7,7,12,,,,,,,,8,8
292902545,2009,7,regular,2009-10-17T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3944,Strawberry Stadium,2545,SE Louisiana,fcs,Southland,37,7,13,10,7,,,,,2534,Sam Houston,fcs,Southland,21,7,0,7,7,,,,,,,,8,8
292900012,2009,7,regular,2009-10-17T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3619,Arizona Stadium,12,Arizona,fbs,Pac-10,43,13,7,9,14,,,1715,1715,24,Stanford,fbs,Pac-10,38,14,14,10,0,,,1578,1578,,,,1,1
292900002,2009,7,regular,2009-10-17T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,14,7,7,0,0,,,1630,1610,96,Kentucky,fbs,SEC,21,0,7,0,14,,,1550,1570,,,,1,1
292902116,2009,7,regular,2009-10-17T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3652,FBC Mortgage Stadium,2116,UCF,fbs,Conference USA,7,0,0,7,0,,,1412,1375,2390,Miami,fbs,ACC,27,7,3,10,7,,,1538,1575,,,,1,1
292900333,2009,7,regular,2009-10-17T23:45:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,20,10,3,0,7,,,1939,1939,2579,South Carolina,fbs,SEC,6,0,6,0,0,,,1595,1595,,,,1,1
292902377,2009,7,regular,2009-10-18T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3686,Cowboy Stadium,2377,McNeese,fcs,Southland,51,16,14,14,7,,,,,2466,Northwestern State,fcs,Southland,23,3,0,13,7,,,,,,,,8,8
292902567,2009,7,regular,2009-10-18T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3735,Gerald J. Ford Stadium,2567,SMU,fbs,Conference USA,35,7,14,7,7,0,,1274,1292,2426,Navy,fbs,FBS Independents,38,7,0,14,14,3,,1673,1655,,,,1,1
292900249,2009,7,regular,2009-10-18T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,,,249,North Texas,fbs,Sun Belt,40,13,6,14,7,,,1063,1067,2226,Florida Atlantic,fbs,Sun Belt,44,0,30,7,7,,,1232,1228,,,,1,1
292900302,2009,7,regular,2009-10-18T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3602,Aggie Stadium,302,UC Davis,fcs,Great West,45,14,24,7,0,,,,,2736,Winston-Salem,fcs,FCS Independents,14,0,0,7,7,,,,,,,,8,8
292900013,2009,7,regular,2009-10-18T01:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,1027,Alex G. Spanos Stadium,13,Cal Poly,fcs,Great West,24,7,7,7,3,,,,,253,Southern Utah,fcs,Great West,23,7,0,7,9,,,,,,,,8,8
292900197,2009,7,regular,2009-10-18T01:15:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,33,7,17,3,6,,,1690,1731,142,Missouri,fbs,Big 12,17,3,14,0,0,,,1758,1717,,,,1,1
292902439,2009,7,regular,2009-10-18T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3914,Sam Boyd Stadium,2439,UNLV,fbs,Mountain West,15,3,3,9,0,,,1187,1193,254,Utah,fbs,Mountain West,35,7,21,0,7,,,1760,1754,,,,1,1
292900278,2009,7,regular,2009-10-18T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3660,Valley Children's Stadium,278,Fresno State,fbs,Western Athletic,41,7,24,0,10,,,1481,1503,23,San José State,fbs,Western Athletic,21,14,0,0,7,,,1235,1213,,,,1,1
292900009,2009,7,regular,2009-10-18T02:15:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-10,24,7,7,3,7,,,1543,1540,264,Washington,fbs,Pac-10,17,7,0,7,3,,,1311,1314,,,,1,1
292942638,2009,8,regular,2009-10-22T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,28,13,0,0,15,,,1324,1339,202,Tulsa,fbs,Conference USA,24,0,7,10,7,,,1680,1665,,,,1,1
292952582,2009,8,regular,2009-10-22T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3599,Ace W. Mumford Stadium,2582,Southern,fcs,SWAC,14,0,7,7,0,,,,,2504,Prairie View A&M,fcs,SWAC,16,7,3,0,6,,,,,,,,8,8
292950153,2009,8,regular,2009-10-23T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3787,Kenan Stadium,153,North Carolina,fbs,ACC,27,14,3,7,3,,,1583,1584,52,Florida State,fbs,ACC,30,3,3,14,10,,,1682,1681,,,,1,1
292960349,2009,8,regular,2009-10-24T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3841,Michie Stadium,349,Army,fbs,FBS Independents,10,3,0,7,0,,,1242,1237,164,Rutgers,fbs,Big East,27,17,0,3,7,,,1616,1621,,,,1,1
292970276,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Conference USA,27,3,14,7,3,,,1345,1382,5,UAB,fbs,Conference USA,7,0,7,0,0,,,1255,1218,,,,1,1
292970108,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3750,Harvard Stadium,108,Harvard,fcs,Ivy,37,7,17,7,6,,,,,163,Princeton,fcs,Ivy,3,3,0,0,0,,,,,,,,8,8
292970277,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,,,277,West Virginia,fbs,Big East,28,7,7,7,7,,,1712,1711,41,UConn,fbs,Big East,24,7,10,0,7,,,1575,1576,,,,1,1
292970258,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3923,Scott Stadium,258,Virginia,fbs,ACC,9,3,3,0,3,,,1618,1550,59,Georgia Tech,fbs,ACC,34,3,10,7,14,,,1607,1675,,,,1,1
292970221,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3752,Acrisure Stadium,221,Pittsburgh,fbs,Big East,41,7,24,3,7,,,1716,1772,58,South Florida,fbs,Big East,14,0,7,0,7,,,1593,1537,,,,1,1
292972509,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,24,7,14,3,0,,,1546,1554,356,Illinois,fbs,Big Ten,14,7,0,7,0,,,1423,1415,,,,1,1
292972729,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3998,Zable Stadium,2729,William & Mary,fcs,CAA,24,7,3,7,7,,,,,256,James Madison,fcs,CAA,3,0,3,0,0,,,,,,,,8,8
292970077,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3911,Ryan Field,77,Northwestern,fbs,Big Ten,29,0,17,2,10,,,1490,1484,84,Indiana,fbs,Big Ten,28,14,14,0,0,,,1273,1279,,,,1,1
292970194,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,38,0,7,21,10,,,1876,1914,135,Minnesota,fbs,Big Ten,7,0,0,0,7,,,1487,1449,,,,1,1
292970189,2009,8,regular,2009-10-24T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,10,0,10,0,0,,,1457,1439,2117,Central Michigan,fbs,Mid-American,24,7,7,3,7,,,1606,1624,,,,1,1
292970145,2009,8,regular,2009-10-24T16:21:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,30,14,3,7,6,,,1780,1793,8,Arkansas,fbs,SEC,17,0,7,10,0,,,1633,1620,,,,1,1
292972306,2009,8,regular,2009-10-24T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,20,3,17,0,0,,,1493,1516,38,Colorado,fbs,Big 12,6,6,0,0,0,,,1436,1413,,,,1,1
292970239,2009,8,regular,2009-10-24T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3724,Floyd Casey Stadium,239,Baylor,fbs,Big 12,7,0,0,0,7,,,1455,1414,197,Oklahoma State,fbs,Big 12,34,10,7,10,7,,,1731,1772,,,,1,1
292970158,2009,8,regular,2009-10-24T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big 12,7,7,0,0,0,,,1842,1814,66,Iowa State,fbs,Big 12,9,3,6,0,0,,,1428,1456,,,,1,1
292970172,2009,8,regular,2009-10-24T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3921,Schoellkopf Field,172,Cornell,fcs,Ivy,14,7,0,7,0,,,,,225,Brown,fcs,Ivy,34,0,7,14,13,,,,,,,,8,8
292972169,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3613,Alumni Stadium,2169,Delaware State,fcs,MEAC,35,0,21,7,7,,,,,2415,Morgan State,fcs,MEAC,22,5,7,0,10,,,,,,,,8,8
292972405,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3790,Kessler Field,2405,Monmouth,fcs,NEC,10,0,3,7,0,,,,,399,UAlbany,fcs,NEC,35,0,14,14,7,,,,,,,,8,8
292972681,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3979,Wagner College Stadium,2681,Wagner,fcs,NEC,49,14,7,14,14,,,,,2529,Sacred Heart,fcs,NEC,28,6,19,3,0,,,,,,,,8,8
292972803,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3661,Bulldog Stadium,2803,Bryant,fcs,NEC,23,10,0,0,13,,,,,2115,Central Connecticut,fcs,NEC,24,7,7,3,7,,,,,,,,8,8
292970111,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,111,Northeastern,fcs,CAA,27,14,10,3,0,,,,,119,Towson,fcs,CAA,7,0,0,7,0,,,,,,,,8,8
292972199,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,27,7,13,7,0,,,1043,1056,2050,Ball State,fbs,Mid-American,29,6,7,16,0,,,1352,1339,,,,1,1
292970193,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,22,0,7,0,15,,,1047,1068,2459,Northern Illinois,fbs,Mid-American,27,17,0,0,10,,,1508,1487,,,,1,1
292970107,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3722,Fitton Field,107,Holy Cross,fcs,Patriot,42,14,14,7,7,,,,,2142,Colgate,fcs,Patriot,28,7,7,7,7,,,,,,,,8,8
292970322,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3721,Fisher Field,322,Lafayette,fcs,Patriot,26,0,13,7,6,,,,,2230,Fordham,fcs,Patriot,21,7,0,7,7,,,,,,,,8,8
292972083,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3676,Christy Mathewson-Memorial Stadium,2083,Bucknell,fcs,Patriot,16,0,7,3,6,,,,,2329,Lehigh,fcs,Patriot,35,6,15,7,7,,,,,,,,8,8
292970047,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3990,William H. Greene Stadium,47,Howard,fcs,MEAC,19,7,6,0,6,,,,,2448,North Carolina A&T,fcs,MEAC,30,0,7,10,13,,,,,,,,8,8
292972413,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3774,Jayne Stadium,2413,Morehead State,fcs,Pioneer,14,7,7,0,0,,,,,2368,Marist,fcs,Pioneer,24,0,0,7,17,,,,,,,,8,8
292972166,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3897,Richardson Stadium,2166,Davidson,fcs,Pioneer,16,0,10,0,6,,,,,2181,Drake,fcs,Pioneer,21,7,0,14,0,,,,,,,,8,8
292972097,2009,8,regular,2009-10-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3629,Barker-Lane Stadium,2097,Campbell,fcs,Pioneer,16,0,10,3,3,,,,,2086,Butler,fcs,Pioneer,23,13,7,0,3,,,,,,,,8,8
292970159,2009,8,regular,2009-10-24T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3826,Memorial Field,159,Dartmouth,fcs,Ivy,28,14,0,0,14,,,,,171,Columbia,fcs,Ivy,6,0,0,0,6,,,,,,,,8,8
292970150,2009,8,regular,2009-10-24T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,17,7,3,7,0,,,1467,1467,120,Maryland,fbs,ACC,13,3,3,7,0,,,1380,1380,,,,1,1
292972210,2009,8,regular,2009-10-24T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3894,Rhodes Stadium,2210,Elon,fcs,Southern,45,14,17,7,7,,,,,236,Chattanooga,fcs,Southern,10,3,0,0,7,,,,,,,,8,8
292972127,2009,8,regular,2009-10-24T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3658,Buccaneer Field,2127,Charleston Southern,fcs,Big South,13,0,3,3,7,,,,,2335,Liberty,fcs,Big South,20,6,7,0,7,,,,,,,,8,8
292972261,2009,8,regular,2009-10-24T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3620,Armstrong Stadium,2261,Hampton,fcs,MEAC,9,0,0,3,6,,,,,2569,South Carolina State,fcs,MEAC,21,7,7,0,7,,,,,,,,8,8
292972506,2009,8,regular,2009-10-24T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3627,Bailey Memorial Stadium,2506,Presbyterian,fcs,Big South,20,0,7,0,13,,,,,2678,VMI,fcs,Big South,31,14,7,7,3,,,,,,,,8,8
292972643,2009,8,regular,2009-10-24T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3782,Johnson Hagood Stadium,2643,The Citadel,fcs,Southern,38,14,10,7,7,,,,,231,Furman,fcs,Southern,28,7,7,7,7,,,,,,,,8,8
292972011,2009,8,regular,2009-10-24T18:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3689,Cramton Bowl,2011,Alabama State,fcs,SWAC,24,7,17,0,0,,,,,2016,Alcorn State,fcs,SWAC,17,7,0,0,10,,,,,,,,8,8
